Al,V,Cr,Fe,Co,Ni,System_Type_Input,System_Size,System_Type,Solidification Range (K),PROP RT Density (g/cm3),PROP RT Heat Cap (J/(mol K)),PROP RT Therm Cond (W/(mK)),Sconf,Yield Strength (MPa),C_11_Avg,Predicted SFE,PROP 700C VOL EXPCF (1/K)
0.3,0.15,0.15,0.1,0.25,0.05,0.01754385964912281,6,1,15.363471004845,6.431012170319707,24.54329279862577,24.62226883690701,1.656946550020622,3748.301464424916,0.3017062843252098,-105.9192169868138,4.081789998764289e-05
0.4,0.1,0.0,0.25,0.15,0.1,0.05263157894736842,5,3,41.40268812420004,6.0630397074134,25.01510669389972,23.30606461606202,1.458174899361326,3763.076650737615,0.2510843780143663,-166.9268953889799,5.246365444135348e-05
0.7,0.0,0.0,0.0,0.3,0.0,0.9122807017543859,2,52,265.659468947355,4.112107208290156,24.54079664312303,1.703925979252895,0.6108643020548935,2893.530716020634,0.429327795254463,-328.3832516820643,3.042897919999903e-05
0.1,0.2,0.1,0.0,0.1,0.5,0.1052631578947368,5,6,38.1924414931641,7.592251670168115,25.89815721148625,14.93805241191823,1.359236700665006,5230.760174798652,0.5313474225322551,261.5009698217498,4.88674447381115e-05
0.0,0.25,0.15,0.2,0.4,0.0,0.1403508771929824,4,8,21.74298284090787,7.615124595888657,25.154081367873,12.00690177365276,1.319545463249337,4218.665614693712,0.3015123306611836,68.0274889608425,4.032542191172358e-05
0.0,0.65,0.05,0.05,0.2,0.05,0.08771929824561403,5,5,206.2073040724008,7.267033173389601,24.47972579284396,1.336089510374379,1.051256318980014,4858.396414866783,0.1467373067682595,82.34693371207707,3.352204330500245e-05
0.15,0.05,0.0,0.1,0.4,0.3,0.05263157894736842,5,3,21.65848507560895,7.75372467118618,27.31988799496321,19.61551368776937,1.392321254757429,3024.428566798425,0.643064733011358,216.3007040660847,3.926830672677905e-05
0.3,0.0,0.0,0.1,0.6,0.0,0.5964912280701754,3,34,58.89090315413796,7.080513333198694,25.61207451799419,34.4743561246461,0.8979457248567798,2786.007856186029,0.6027223708939041,213.8976853647019,4.635019068440438e-05
0.05,0.35,0.15,0.1,0.35,0.0,0.1228070175438596,5,7,146.678238283002,7.251415484095273,26.0949688108667,15.29236412829145,1.399488607859061,4598.504690635194,0.2749406786895913,135.8283585760477,4.227532170479232e-05
0.1,0.2,0.05,0.35,0.0,0.3,0.03508771929824561,5,2,77.64539527572288,7.361484735855736,25.06655355682597,12.74293906592159,1.430562290336242,4485.460006000377,0.1909587421662378,266.177131156437,2.611501488850365e-05
0.2,0.1,0.0,0.25,0.3,0.15,0.05263157894736842,5,3,127.701266440514,7.261072323873207,29.96786588482792,21.80691896213154,1.54447952109686,3667.020339339443,0.3920886917614286,381.9774890103261,2.702592622806312e-05
0.4,0.2,0.05,0.0,0.1,0.25,0.1052631578947368,5,6,50.96055638544499,5.86972016011291,25.68176636850695,33.47293430624487,1.415022588493559,4683.580124977467,0.3759905376472523,-225.0027838985773,4.71911470072034e-05
0.35,0.1,0.1,0.2,0.05,0.2,0.01754385964912281,6,1,42.53434548116593,6.206647028926229,25.94509172195103,33.94995375918656,1.621516540824686,3910.344816896977,0.2441020461094222,-88.35687484654949,5.423421514558959e-05
0.3,0.25,0.4,0.0,0.05,0.0,0.3508771929824561,4,20,114.3245796087501,5.614604320022924,24.00386695444467,18.60413060141155,1.224068338005115,917.10597973092,0.0769139877188201,-147.825786154022,4.771628717932197e-05
0.2,0.0,0.1,0.1,0.0,0.6,0.2807017543859649,4,16,9.511736730913071,7.413676685571788,24.73371540691005,38.08682768184349,1.088899975345224,3436.281069362516,0.5495790669507198,367.9540295645157,1.453418658740157e-06
0.05,0.2,0.15,0.25,0.05,0.3,0.01754385964912281,6,1,21.10322162014199,7.54510071405489,25.37625957847922,12.95359151440591,1.613794239152855,4509.442376971706,0.2458476290856582,189.9862941573866,3.510538172137906e-05
0.15,0.65,0.0,0.05,0.05,0.1,0.05263157894736842,5,3,109.6556671336118,6.187106052712125,25.33108920761151,24.39760395362484,1.094408629847781,4029.107094671717,0.08389631962376404,144.1921220811132,4.225170681304509e-05
0.0,0.4,0.15,0.0,0.35,0.1,0.3333333333333333,4,19,74.51499508716597,7.424010569994207,24.55429006477061,9.726014944052045,1.248780543356486,5249.117830613427,0.3672626227660724,118.1949421728718,3.628843939508344e-05
0.2,0.4,0.2,0.0,0.05,0.15,0.1052631578947368,5,6,194.822696207154,6.253994781542829,25.26160951310885,31.3106116581373,1.444646069133884,3983.540489667231,0.1738908197319304,35.22174516542714,4.097710146150954e-05
0.05,0.5,0.0,0.1,0.1,0.25,0.05263157894736842,5,3,148.351341142936,7.13999998699932,25.31858333895798,3.833026480453328,1.303450812836454,5880.538892791211,0.2477871657259205,288.177054940681,3.230384161398449e-05
0.0,0.4,0.1,0.25,0.25,0.0,0.1403508771929824,4,8,119.1755798592681,7.328170312135957,25.00284687266685,5.90811727296475,1.289921982609012,4687.220587559068,0.1354879942547387,74.36374372326642,3.873170210381869e-05
0.4,0.2,0.0,0.15,0.0,0.25,0.2456140350877193,4,14,3.981764691028047,5.791728019997785,25.53400426404551,26.49128142466163,1.319545463249337,4582.597129099815,0.2528299609906022,-214.7438337242099,6.76400728361004e-05
0.05,0.0,0.2,0.05,0.35,0.35,0.07017543859649122,5,4,5.73507385147991,8.127065362734763,25.37302418022591,33.01106190934375,1.356336296991294,2342.494935897701,0.6320093741618634,-19.75214703958997,4.349776193195905e-05
0.0,0.1,0.0,0.0,0.65,0.25,0.5789473684210527,3,33,5.929285242989863,8.48476217063621,25.17452222582505,34.97715059210321,0.8568409950394724,2476.452348051052,0.8147137256745635,-149.057727661452,4.861060121501178e-05
0.35,0.0,0.1,0.0,0.25,0.3,0.3684210526315789,4,21,116.695315676242,6.760651870943194,33.07257042615674,19.79718610340445,1.305461684451695,3821.796723811763,0.5707200163295778,36.28355284195676,4.993808624644207e-05
0.0,0.1,0.0,0.3,0.05,0.55,0.2631578947368421,4,15,1.212047404632131,8.263423041728993,25.95543592906324,14.53416299239473,1.070047314690476,2740.066216688152,0.4586147985224223,29.22917663442972,3.982335415089702e-05
0.0,0.3,0.5,0.1,0.0,0.1,0.2280701754385965,4,13,102.1079873871331,7.112458148907583,23.98788149275788,28.54265390663456,1.168282450176563,3085.395078342741,0.02667998873602896,-92.51363436029824,3.199468191461574e-05
0.1,0.15,0.6,0.15,0.0,0.0,0.2982456140350877,4,17,38.52492036463514,6.710122849564739,24.06218362375512,37.95203391883076,1.105889879024763,1245.924167739741,-0.03499727642430922,-71.39181009684707,4.093218383580631e-05
0.25,0.2,0.0,0.2,0.35,0.0,0.2105263157894737,4,12,56.92852568023795,6.736908071560479,25.81408856349299,19.77780682815724,1.35778649882815,4164.206061535975,0.3162528091271763,85.04474246217721,4.26567626302346e-05
0.3,0.2,0.0,0.2,0.25,0.05,0.05263157894736842,5,3,39.64816170846916,6.470578516960446,25.25261505070376,20.43492925747982,1.501327210229093,4209.520421807197,0.2778499836499846,-4.82595254084113,4.372512490541078e-05
0.1,0.25,0.1,0.45,0.0,0.1,0.03508771929824561,5,2,19.20784472486002,7.055713196959787,25.25406092900084,11.54414120643769,1.396677581476184,4050.635814967226,-0.01211074406921519,158.6956440102898,3.622192572391502e-05
0.0,0.45,0.4,0.0,0.1,0.05,0.3333333333333333,4,19,168.488938625411,7.052958458898639,24.09770077247231,23.62532576413656,1.105889879024763,3167.414964645521,0.08098701466337073,14.67349373589587,3.835460579593793e-05
0.3,0.05,0.25,0.0,0.4,0.0,0.3508771929824561,4,20,21.26693950872891,6.6375796425753,24.70538826310076,35.21268510077116,1.224068338005115,3190.619986242749,0.427582212278227,-193.6703290107559,3.981922276197885e-05
0.3,0.2,0.15,0.0,0.2,0.15,0.1052631578947368,5,6,31.48840345574399,6.365116274192545,25.37126699462533,28.45709677653609,1.574103001737185,4307.118795807963,0.35814680055684,-102.4611099645166,4.094608728557211e-05
0.2,0.05,0.1,0.0,0.35,0.3,0.1052631578947368,5,6,41.67746032553009,7.402824357366087,28.26514348271303,15.18488965685155,1.430562290336242,3784.32955764167,0.6261907642410769,300.1434008637383,4.832494577583195e-05
0.1,0.4,0.0,0.1,0.4,0.0,0.2105263157894737,4,12,103.5080792832989,7.243050789160589,27.18883423221996,9.184252543931397,1.193549604098133,5085.223615585605,0.3288597972888807,133.1065050733721,3.700029304620214e-05
0.25,0.05,0.1,0.3,0.3,0.0,0.1228070175438596,5,7,12.33508746732787,6.875966009365954,25.30780089728069,24.11249564907021,1.449002395852638,2944.222573079305,0.2644671808321755,194.6201492772149,4.411317236992286e-05
0.15,0.0,0.1,0.1,0.2,0.45,0.07017543859649122,5,4,37.17590125679794,7.729450131682042,27.18998114141868,21.1693775115226,1.426301062116508,2829.404049167882,0.5930246876925932,268.1004668152477,1.512831775638103e-05
0.3,0.25,0.15,0.15,0.0,0.15,0.03508771929824561,5,2,115.1397870738031,5.993361625914691,25.07495600730181,24.7417961772777,1.5614694247764,3870.294963074559,0.1354879942547387,-99.78776363542457,5.902933464253119e-05
0.2,0.0,0.05,0.4,0.2,0.15,0.07017543859649122,5,4,33.3793853347031,7.34236664822394,26.45988183212467,28.40337283628871,1.444646069133884,2306.598396270754,0.2786257983060895,579.2802927001185,2.356373600483522e-05
0.3,0.15,0.0,0.05,0.5,0.0,0.2105263157894737,4,12,124.6449665087721,6.714211268753978,28.10593479807721,19.43066748443756,1.142120042988335,4174.906927487624,0.5030301875844267,1.794900054273017,3.9286823045827e-05
0.3,0.0,0.0,0.6,0.05,0.05,0.1754385964912281,4,10,12.60350754310184,6.567371819012778,25.08923049390432,14.44775554226283,0.9672604429127744,2205.176899956832,0.03191673766473689,350.0858199388603,5.374048659736849e-05
0.3,0.0,0.15,0.45,0.05,0.05,0.07017543859649122,5,4,22.19155744147997,6.411612574390199,25.15032604060252,21.04165461643264,1.304661529684059,2372.41353301806,0.06042792627659135,119.5982883370821,4.91606496933822e-05
0.0,0.4,0.0,0.2,0.4,0.0,0.5087719298245614,3,29,15.16421694966402,7.501036753084929,25.77593499700015,12.13109788792552,1.054920167986144,5131.89356652012,0.2869658058592171,50.78311569643782,3.988610874244158e-05
0.1,0.05,0.25,0.15,0.25,0.2,0.01754385964912281,6,1,26.38253515164411,7.629331111941975,25.47321026213467,31.64659518363398,1.679647883756752,3276.450092700084,0.3905370624492189,55.29948607323622,3.368091926292126e-05
0.2,0.35,0.0,0.25,0.2,0.0,0.2105263157894737,4,12,85.61202037751218,6.604088220909315,24.86461929220241,13.30396083103124,1.35778649882815,4384.797033183469,0.1387852065431845,72.31373038739596,4.32201767040393e-05
0.1,0.35,0.0,0.4,0.05,0.1,0.05263157894736842,5,3,35.57114568329393,7.04238039839993,26.1894541545189,11.2195357004182,1.344257668600708,4705.496263574302,0.03501999628915644,183.0496301261385,3.589462968445272e-05
0.15,0.1,0.5,0.0,0.15,0.1,0.1052631578947368,5,6,190.6912189034049,6.933957908428635,27.84846691065468,46.75886095346197,1.376226604344546,2933.535984206836,0.2413866948130551,-131.1286519603266,3.989945379013229e-05
0.15,0.05,0.15,0.1,0.05,0.5,0.01754385964912281,6,1,29.10332354906109,7.544305493064168,25.32029161375249,24.91465956457064,1.445541322400541,3880.064600343739,0.4910050604148011,313.8215563657448,3.370131931949405e-05
0.0,0.2,0.15,0.0,0.05,0.6,0.3333333333333333,4,19,26.09347306345012,7.855511176717551,24.64745990255324,11.56994925914937,1.062737568156996,5101.078415548714,0.5507427889348772,227.1461039550593,5.037487182144258e-05
0.05,0.1,0.25,0.05,0.35,0.2,0.01754385964912281,6,1,26.300404662853,7.762784004344392,24.89423352017184,16.48343495133212,1.565730652996133,3748.301464424917,0.4879018017903815,2.69832142196973,4.362451075595077e-05
0.35,0.15,0.0,0.3,0.1,0.1,0.05263157894736842,5,3,15.25499368642909,6.166019195487094,25.16296345129376,22.54472677185272,1.473714601204009,3910.400355226092,0.177963846676481,-81.77076316912832,5.236063105166776e-05
0.3,0.1,0.25,0.1,0.05,0.2,0.01754385964912281,6,1,34.74051366109597,6.332824693736195,25.64740902016638,37.73335722188772,1.639956646341082,3695.467854937102,0.2516662390064449,-78.98654982011608,4.845338615126791e-05
0.0,0.25,0.1,0.25,0.1,0.3,0.08771929824561403,5,5,52.09275924815097,7.744626942873206,25.47842247076914,14.5558689312321,1.514856040456535,4794.897115390097,0.2768802153298535,173.9458799295624,3.901628242251523e-05
0.0,0.2,0.4,0.3,0.05,0.05,0.08771929824561403,5,5,94.55653292284501,7.378857767018173,24.48053984971921,22.7451975370513,1.349168943889662,3200.546864283443,0.0008841514205416209,-196.6040487483021,3.284632714739389e-05
0.0,0.25,0.7,0.05,0.0,0.0,0.6491228070175439,3,37,9.286896643719956,6.949054135223268,23.7312574263342,40.37743726592768,0.7460326647147848,667.3808716454057,-0.04857403290614466,-522.3332063955443,3.330682158057744e-05
0.1,0.35,0.15,0.1,0.1,0.2,0.01754385964912281,6,1,134.649955683888,7.035593429838034,25.97604572656564,13.38568911617425,1.664668851692453,4969.742580940692,0.2289736603153771,167.7254644049463,3.63036636357045e-05
0.25,0.7,0.0,0.0,0.05,0.0,0.7368421052631579,3,42,45.85908594411103,5.429588530520927,24.37455185281578,18.43990431268909,0.7460326647147848,1040.265299238179,0.02183114713537344,77.96640130345024,4.741618831019224e-05
0.3,0.2,0.0,0.4,0.0,0.1,0.2456140350877193,4,14,24.9513975089792,6.210050125487156,25.86297428933904,22.0098207873302,1.279854225833668,3931.693735238052,0.04801489177891322,3.759772914735178,5.910834547816585e-05
0.0,0.0,0.15,0.05,0.2,0.6,0.1929824561403509,4,11,1.485673017979025,8.434591256511531,24.9699555938605,29.64128897989286,1.062737568156996,1499.985076088793,0.7026085078674078,55.79565827550275,4.97272466621536e-05
0.0,0.05,0.35,0.4,0.0,0.2,0.2280701754385965,4,13,109.278188174133,7.747691231875427,24.62057523825933,45.37174201486504,1.205628232488719,2678.313323305691,0.08350841229571156,-224.2882530086912,3.4886401421423e-05
0.0,0.15,0.0,0.35,0.25,0.25,0.2631578947368421,4,15,32.43758616455693,8.074107726562115,26.55230547316023,14.39444801506168,1.345152921867365,3325.425175717513,0.3647412251337315,-69.76197455707386,4.399433396199924e-05
0.0,0.0,0.05,0.25,0.65,0.05,0.1929824561403509,4,11,0.08956664706715856,8.39793921067308,27.04607070882048,29.21459375096521,0.926155713095467,-459.1836217421929,0.5976795756292225,24.95757705221687,4.604052740440642e-05
0.05,0.2,0.0,0.15,0.15,0.45,0.05263157894736842,5,3,32.52980088645791,7.890425897186255,26.12988062537625,10.95037439632034,1.400138654928281,4687.569581327549,0.4939143653751943,151.3677471967687,4.277956155615565e-05
0.0,0.0,0.15,0.4,0.0,0.45,0.5614035087719298,3,32,1.547880573519024,8.176621413391064,25.06329077914416,48.11085785823762,1.010412753780541,1381.553995458381,0.3123737358466519,61.7988120142136,4.365835708686874e-05
0.0,0.1,0.05,0.25,0.45,0.15,0.08771929824561403,5,5,20.99847134306697,8.149601338469887,26.17110877508821,16.93218194414814,1.370515174287956,2616.898279349003,0.4882897091184341,-76.46087157275404,4.538670015312677e-05
0.0,0.1,0.0,0.45,0.4,0.05,0.2631578947368421,4,15,38.41668218905602,8.05845471069563,27.15803808132478,22.88279944015452,1.105889879024763,2076.770608088083,0.3133435041667831,2.317803716011573,4.51898732897833e-05
0.4,0.05,0.45,0.0,0.05,0.05,0.1052631578947368,5,6,271.933605097606,5.748066701219518,24.0593781491043,9.273605963167189,1.175204597080758,1287.380542576857,0.1639991828665931,-281.1139086429275,5.021255855702897e-05
0.0,0.05,0.3,0.6,0.05,0.0,0.1403508771929824,4,8,56.51708434152397,7.637536566755798,24.95855797133117,49.47344810944022,0.9672604429127742,1789.452157413077,-0.08639499739125765,-846.4104244668786,3.425161872661919e-05
0.0,0.15,0.35,0.05,0.4,0.05,0.08771929824561403,5,5,28.52306911976916,7.69917672825767,24.69761286556604,28.6012556616219,1.31809526141248,3706.526358998502,0.3845244988644061,39.32897823519678,4.139247532681958e-05
0.05,0.25,0.0,0.0,0.7,0.0,0.7368421052631579,3,42,49.71092386922192,7.715112633460315,26.7081573856558,3.138211875265504,0.7460326647147848,4628.762160830272,0.6349186791222567,-62.54078990304727,3.124024618879687e-05
0.1,0.05,0.1,0.25,0.0,0.5,0.03508771929824561,5,2,37.05522387126712,7.694338848258982,25.40717359443079,23.71218513246096,1.303450812836454,3282.509058220484,0.4037259116030019,190.664507227539,3.147619450312766e-05
0.6,0.0,0.1,0.25,0.05,0.0,0.1578947368421053,4,9,145.898304226678,4.540772963108818,24.39294483701815,3.233526701958202,1.033114087516671,1972.358007753465,0.1222991451009557,-326.490347572299,3.588875460079136e-05
0.2,0.05,0.05,0.55,0.05,0.1,0.01754385964912281,6,1,27.54512420537003,6.9649556327854,25.20043767799507,26.22458023549837,1.330316283234914,2680.753175606147,0.05848838963632915,501.4518032046033,4.221063344524286e-05
0.05,0.4,0.05,0.1,0.15,0.25,0.01754385964912281,6,1,75.76360615142016,7.307404348441014,25.33326760021737,7.816559083977419,1.52748961741732,5641.913295984926,0.3048095429496294,292.8822275463193,3.522875999182556e-05
0.1,0.0,0.35,0.3,0.1,0.15,0.07017543859649122,5,4,112.9356224455391,7.465099754116695,25.15031487200758,44.13043956881581,1.473714601204009,2463.989496356417,0.1800973369807695,44.9032320131135,1.849772609564869e-05
0.1,0.15,0.3,0.15,0.1,0.2,0.01754385964912281,6,1,142.0930066104829,7.276565244380774,25.68509849152179,26.90414176335549,1.712732437849174,3965.658984860236,0.2388652971807143,73.13265697483976,3.232275697093412e-05
0.0,0.5,0.05,0.0,0.0,0.45,0.4912280701754386,3,28,12.25907702640711,7.345048935221649,24.59224814629124,3.565040328547558,0.8556886672556694,6483.418489807093,0.3399151561383752,467.1197361597939,3.320971180776038e-05
0.0,0.05,0.15,0.45,0.1,0.25,0.08771929824561403,5,5,5.020930578917159,7.992896480160395,25.83244055676914,32.65288790731692,1.370515174287956,2207.25020991677,0.2134573671932794,-18.53189328008484,4.621456527714355e-05
0.05,0.0,0.45,0.25,0.05,0.2,0.07017543859649122,5,4,147.4338396288849,7.575255431516038,24.89079906263214,49.66107220089265,1.327362863420189,2543.551119733909,0.1756364027081664,-136.3027983067241,3.259489515006346e-05
0.05,0.15,0.0,0.15,0.35,0.3,0.05263157894736842,5,3,27.98202660297102,7.997456544122532,25.88004513745545,9.200134065253168,1.447552194015782,3850.377139594649,0.5536520938952703,-24.87082686804812,4.178604661828264e-05
0.25,0.2,0.05,0.05,0.25,0.2,0.01754385964912281,6,1,133.748422252979,6.834453097635565,29.29152401338797,19.2386743919161,1.636495572888985,4782.350993573505,0.429327795254463,133.4264208839703,3.871812104682762e-05
0.2,0.15,0.05,0.4,0.0,0.2,0.03508771929824561,5,2,49.46479097019301,6.840861694145772,26.24523662234424,21.4805348977585,1.444646069133884,3980.022879613016,0.1195837938045886,310.6662664119523,3.537669596522685e-05
0.15,0.05,0.15,0.2,0.45,0.0,0.1228070175438596,5,7,41.24863133629697,7.423026359395327,26.22406495356699,25.77267904793152,1.400138654928281,2863.098708068134,0.4025621896188445,94.35009311352208,4.645588680725673e-05
0.25,0.1,0.0,0.25,0.4,0.0,0.2105263157894737,4,12,66.95675895876388,6.942421176746519,26.00204254122218,20.00370697177604,1.289921982609012,3495.15955127928,0.3637714568136005,237.6140985549268,4.470189805749161e-05
0.05,0.0,0.2,0.25,0.4,0.1,0.07017543859649122,5,4,14.98511395497303,7.97698267180843,26.29428548061696,14.74642535571404,1.415022588493559,1809.40280916201,0.4173026680848373,-81.09537428628539,4.332279211090284e-05
0.3,0.2,0.05,0.3,0.0,0.15,0.03508771929824561,5,2,34.25245178751811,6.209780338499677,26.16994042182341,26.91149692563906,1.478625876492963,4087.542699512811,0.1118256472435398,-17.53463512233788,6.133806119296084e-05
0.25,0.15,0.15,0.35,0.1,0.0,0.1228070175438596,5,7,48.64295916069887,6.46088135804247,24.80241151715745,26.10171452573652,1.513405838619679,3159.930673445628,0.05596699200398829,59.37429652170691,4.559765856328654e-05
0.0,0.2,0.35,0.1,0.35,0.0,0.1403508771929824,4,8,122.249676531635,7.512122143972853,24.81620134767581,26.05041744458701,1.287021578935299,3710.58986411883,0.2780439373140108,69.83385480415294,4.351656129155162e-05
0.1,0.2,0.0,0.05,0.0,0.65,0.2456140350877193,4,14,26.10970942129893,7.727298193023802,25.43194117606617,8.740040518252995,0.9819416009240194,5239.130819174461,0.5616041941203455,198.6056152803984,4.617784529585769e-05
0.65,0.15,0.0,0.0,0.2,0.0,0.7368421052631579,3,42,207.8019051255142,4.261989468940676,24.46626983874012,8.36263717166942,0.8864644756797975,2701.044001483442,0.3086886162301538,-328.1823166526626,3.394727449641544e-05
0.2,0.25,0.0,0.2,0.25,0.1,0.05263157894736842,5,3,92.57427149462,6.904073643079743,29.022309492575,17.49641161987161,1.56718085483299,4644.773034330773,0.2949179060842921,185.3235006072076,3.911305829394734e-05
0.0,0.65,0.05,0.1,0.0,0.2,0.2280701754385965,4,13,140.091216756653,6.918548798165369,24.43856869649608,3.373795048906847,0.9819416009240194,5237.643333339873,0.08234469031155431,117.7410902024995,3.024970224004013e-05
0.0,0.05,0.05,0.6,0.3,0.0,0.1403508771929824,4,8,30.27569857179196,7.953773132154807,27.22723545775807,44.50980434703626,0.9672604429127742,1049.558241083892,0.1502284727207315,-265.6222431132986,4.524513185220777e-05
0.05,0.0,0.45,0.15,0.0,0.35,0.2807017543859649,4,16,80.093274591929,7.618616191744208,24.99861981596041,49.3003681793297,1.161120818283116,3063.366647774739,0.281729056930509,-58.22649431246943,3.801811735696426e-05
0.2,0.2,0.0,0.45,0.15,0.0,0.2105263157894737,4,12,35.97982908231688,6.807505695001615,24.93051537385327,17.73028435336152,1.28767162600452,3752.851166659654,0.06799211917361397,223.3399014198297,4.657762399139677e-05
0.15,0.25,0.0,0.3,0.1,0.2,0.05263157894736842,5,3,54.72331097700112,7.095354762650029,27.60816960653756,16.34220908958384,1.54447952109686,4739.490696793234,0.2120996915450959,283.0989394678691,2.630378330429842e-05
0.15,0.05,0.7,0.0,0.1,0.0,0.3508771929824561,4,20,97.9652848830599,6.660003853972642,23.81936841811694,40.52605887271858,0.9142855814670989,793.2245017970752,0.1093042496111989,-83.3902857581923,3.612807669069681e-05
0.35,0.15,0.15,0.35,0.0,0.0,0.2982456140350877,4,17,68.63186990736313,5.824787226580827,24.32445867088973,14.39614748952634,1.304011482614839,2644.247417705301,-0.01579586368571337,-157.7630721922081,4.978173178820907e-05
0.0,0.3,0.05,0.3,0.2,0.15,0.08771929824561403,5,5,25.26322722663917,7.617885104790003,25.74913988792105,11.44055864479705,1.478625876492963,4794.503822091762,0.222767143066538,105.5298508656974,3.877695275009253e-05
0.0,0.4,0.0,0.45,0.0,0.15,0.631578947368421,3,36,11.27339181277807,7.416855771824391,24.51752418437536,4.332912321635162,1.010412753780541,5050.089113159296,-0.004740504836218788,110.727496462448,2.999999942173285e-05
0.15,0.05,0.25,0.15,0.1,0.3,0.01754385964912281,6,1,30.60491944163118,7.354159361454659,25.61501366653829,31.3684791690549,1.656946550020622,3630.924963963409,0.3496128393396862,223.5151443412333,2.727182115522144e-05
0.0,0.25,0.2,0.35,0.05,0.15,0.08771929824561403,5,5,205.181405393083,7.519173181976663,24.81944112423662,7.97284341353463,1.470253527751912,4224.773592060067,0.07613817306271521,44.44870928101468,3.296972127441421e-05
0.0,0.15,0.05,0.1,0.15,0.55,0.08771929824561403,5,5,12.01117755041219,8.198358872606972,25.25890558899846,12.98157649366265,1.27799146885846,4014.243323600145,0.5864302631157017,33.47361054027171,4.493511055039262e-05
0.05,0.1,0.1,0.7,0.05,0.0,0.1228070175438596,5,7,7.280022949312979,7.471122264566893,25.11067931118305,15.58435238935686,1.009762706711321,2306.598396270757,-0.09880803188893579,-332.3048910622925,4.277886180073575e-05
0.3,0.4,0.05,0.1,0.15,0.0,0.1228070175438596,5,7,112.9386262451239,5.850009934205445,24.41084601377952,19.02145980061094,1.392321254757429,3518.772018093737,0.1380093918870796,-111.3493148280843,4.654986645071312e-05
0.05,0.25,0.0,0.0,0.0,0.7,0.6666666666666666,3,38,30.38584796930309,7.76236207144242,25.52134677171125,4.199570016122631,0.7460326647147848,5631.277100707904,0.5996191122694846,174.7463621047394,3.683280650994959e-05
0.0,0.05,0.2,0.25,0.25,0.25,0.08771929824561403,5,5,8.785065154459971,8.082823866587418,25.87708466489857,29.94407913917777,1.511394967004438,2586.105603696535,0.3934463674096121,-54.53019963196063,4.665764800558886e-05
0.25,0.05,0.05,0.45,0.05,0.15,0.01754385964912281,6,1,12.34295250797686,6.769952397351147,25.53949991852278,28.56758159226709,1.439829892343951,3087.606101690446,0.1337424112785027,388.3914019816378,3.949670902547471e-05
0.55,0.0,0.3,0.1,0.05,0.0,0.1578947368421053,4,9,227.33980140414,4.743727876674057,24.20080425508786,3.305595575566297,1.070047314690476,956.5050431921077,0.1393670675352631,-324.6859482512097,3.822761722561834e-05
0.15,0.45,0.0,0.35,0.0,0.05,0.2456140350877193,4,14,15.90391651919003,6.484547156563337,25.72243844042532,14.98563675721573,1.161120818283116,4315.773489091315,-0.04585868160977756,112.420380532312,4.751174410633508e-05
0.2,0.2,0.05,0.0,0.45,0.1,0.1052631578947368,5,6,136.6197802046129,7.071053438632427,30.14110251388047,15.89823372305762,1.383148751248742,4655.59500727879,0.5270804419236782,116.5098523479014,3.989793146891123e-05
0.2,0.1,0.1,0.25,0.35,0.0,0.1228070175438596,5,7,29.9939447732379,7.078233390681805,25.6670735507214,17.90135899822162,1.496415934940139,3359.171860664364,0.3050034966136555,163.8568391364974,4.189310821818014e-05
0.0,0.15,0.15,0.15,0.2,0.35,0.08771929824561403,5,5,25.83928012972819,7.993074907082357,25.40886983842939,18.72525552881908,1.543029319260004,4084.998049194429,0.4450380420405869,49.301162957461,4.514063806674136e-05
0.0,0.45,0.3,0.05,0.15,0.05,0.08771929824561403,5,5,182.5480375354732,7.082094039425881,24.23648547301127,16.32257127181472,1.304661529684059,3971.826475388848,0.1188079791484837,96.15295907640963,4.008783399295698e-05
0.5,0.05,0.0,0.1,0.2,0.15,0.05263157894736842,5,3,114.873387864674,5.690075255326021,24.77658167481422,18.37991160307334,1.333074293476779,3865.320998671356,0.399458930994425,-291.162760596641,5.530492974842589e-05
0.15,0.2,0.0,0.35,0.05,0.25,0.05263157894736842,5,3,61.69412100329487,7.161322270200986,27.31434231463936,17.99388864562786,1.470253527751912,4479.721356047571,0.2049234059761257,324.7035959792731,2.032801020735426e-05
0.05,0.6,0.1,0.15,0.1,0.0,0.1228070175438596,5,7,118.862692810947,6.783836962836966,24.35311163208098,9.573796671776025,1.201367004268985,3753.931264294043,0.004569271037039823,77.2600657172925,4.010533482614511e-05
0.0,0.25,0.15,0.05,0.55,0.0,0.1403508771929824,4,8,64.6463723351601,7.71158432238211,24.73885084873473,9.270355564057294,1.109738552106146,4447.100598300148,0.4719976013402316,40.15580732126418,4.305110500738264e-05
0.1,0.4,0.2,0.0,0.15,0.15,0.1052631578947368,5,6,171.1706136431269,7.010888496977139,26.01798354589846,18.81340728808232,1.487798380001651,4708.728528578379,0.2456536754216321,95.65334696671783,3.980729450000695e-05
0.05,0.8,0.15,0.0,0.0,0.0,0.4385964912280702,3,25,0.6595951577701271,6.085267934407924,24.20990945211088,26.1589533047579,0.6128694524619495,-448.5352135889864,-0.0809642947985235,-557.1803461054569,3.695767417371074e-05
0.05,0.05,0.45,0.05,0.25,0.15,0.01754385964912281,6,1,66.00384569860694,7.60357565346153,24.58140723319957,28.76951284311716,1.439829892343951,3182.355952854728,0.3532979589561844,-142.4830972190675,3.495487994884924e-05
